Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
229673,Airplane,LUBBOCK INTL,< 1000 ft,CL-RJ100/200,2 to 10,4,None,4/26/2005 0:00,No damage,2,SKYWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,NO VISUAL DMG.,Small,No Cloud,Unknown bird - small,N,0,400,0,No
230118,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-700,2 to 10,6,None,4/27/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Take-off run,None,FALSE,FALSE,"1 BIRD HIT #1 ENG FAN, 1 HIT L FLAP. NO DMG.",Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
231473,Airplane,MIAMI INTL,> 1000 ft,B-767-300,2 to 10,2,None,4/29/2005 0:00,No damage,2,DELTA AIR LINES,Florida,Approach,None,FALSE,FALSE,,Small,No Cloud,European starling,N,0,"1,500",0,Yes
231472,Airplane,FULTON COUNTY ARPT - BROWN FIELD,< 1000 ft,HAWKER 800,2 to 10,3,None,4/29/2005 0:00,Caused damage,2,BUSINESS,Georgia,Landing Roll,None,FALSE,FALSE,"2 DEER RUNNING IN FRONT OF A/C AT T/D. THEY WENT UNDER LE OF WING ON EACH SIDE. 1 HIT L FLAP, OTHER RT FLAP. RT FLAP WORST DAMAGE WITH SPLIT SKIN AND VERY WRINKLED. NO INJURIES. HAD TO RENT FLAPS UNTIL REPAIRS COULD BE MADE.",Large,No Cloud,White-tailed deer,N,"40,997",0,0,No
234595,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,B-727-200,2 to 10,2,None,4/29/2005 0:00,Caused damage,3,ASTAR AIR CARGO,Texas,Climb,None,FALSE,FALSE,DENTED WING,Small,No Cloud,Unknown bird - small,N,605,"3,200",0,No
235386,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737,2 to 10,10,None,4/30/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Maryland,Take-off run,None,FALSE,FALSE,"TWR REPTD INFO TO OPS. USDA SPOKE WITH AIRLINE MX, NO DMG.",Small,Overcast,European starling,Y,0,0,0,Yes
233639,Airplane,WICHITA MID-CONTINENT ARPT,< 1000 ft,A-319,2 to 10,5,None,4/30/2005 0:00,No damage,2,UNITED AIRLINES,Kansas,Take-off run,None,FALSE,FALSE,"BIRDS FLEW UP, CROSSED RWY. MULTIPLE STRIKES. NO DMG TO RADOME.",Small,No Cloud,Unknown bird - small,N,0,0,0,No
235908,Airplane,NEW ORLEANS INTL,> 1000 ft,B-737-300,2 to 10,7,None,5/1/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Approach,None,FALSE,FALSE,@2 ENG OIL WENT FROM 100C TO 50C WITH OTHER ENG PARAMETERS OK. BIRD REMAINS FOUND IN #2 FAN ASSEMBLY.,Medium,No Cloud,Unknown bird - medium,N,0,"2,000",0,Yes
235193,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,HAWKER 800,2 to 10,9,None,5/2/2005 0:00,Caused damage,2,BUSINESS,Texas,Landing Roll,None,FALSE,FALSE,5 MEDIUM BLACK BIRDS WERE FOUND ON RWY. PILOT SAW 15-20. REPTD A DENT IN WING & RT OTBD WITH POSSIBLE DMG TO ENG AND OTHER PARTS OF A/C.,Medium,Some Cloud,Unknown bird - medium,N,"9,137",0,0,No
229109,Airplane,PALM BEACH INTL,> 1000 ft,MD-80,2 to 10,10,None,5/2/2005 0:00,No damage,2,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,2 birds,Small,Some Cloud,Unknown bird - small,N,0,"2,000",0,No
230468,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-700,2 to 10,9,None,5/3/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Approach,None,FALSE,FALSE,"2 HIT RADOME, 1 HIT LWR INBD COWL ON RT ENG. 1 HIT RT AFT TE FLAP, 1 ENTERED RT ENG. NO DMG OR ADVERSE EFFECTS. NO REMAINS. SML BROWN BIRDS, SPARROWS, STARLINGS.",Small,No Cloud,Unknown bird - small,Y,0,300,0,Yes
229922,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,2 to 10,7,None,5/6/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Tennessee,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,0,0,Yes
234287,Airplane,PORT COLUMBUS INTL,> 1000 ft,MD-88,2 to 10,3,None,5/7/2005 0:00,No damage,2,DELTA AIR LINES,Ohio,Descent,None,FALSE,FALSE,PILOT SAW SOMETHING FLY BY ON DESCENT IN PERIPHERAL VISION. THEN HEARD LOUD BANG ON F/O'S WINDOW.  2 AREAS ON  WINDOW  WERE APPARENTLY STRUCK BY BIRDS. UNEVENTFUL LDG. FOUND 1 OTHER IMPACT ON TOP OF RT WING SLATS. NO APPARENT DMG.,Small,No Cloud,Unknown bird - small,N,0,"6,200",0,No
229988,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-500,2 to 10,5,None,5/9/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,Yes
230290,Airplane,ONTARIO INTL ARPT,> 1000 ft,B-737-700,2 to 10,6,None,5/10/2005 0:00,No damage,2,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG. ONLY SMEARS.,Small,No Cloud,Unknown bird - small,N,0,"4,000",0,Yes
230136,Airplane,TAMPA INTL,< 1000 ft,B-757-200,2 to 10,10,Precautionary Landing,5/17/2005 0:00,Caused damage,2,DELTA AIR LINES,Florida,Climb,None,FALSE,FALSE,SLIGHT DMG TO UPPER RT PART OF ENG NACELLE. SLT DMG TO WING LE OTBD OF RT ENG. LOSS OF POWER ON #2 ENG.,Medium,Some Cloud,Unknown bird - medium,N,0,200,0,Yes
234149,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,CL-RJ100/200,2 to 10,9,None,5/21/2005 0:00,No damage,2,COMAIR AIRLINES,Kentucky,Landing Roll,Fog,FALSE,FALSE,"ATIS WARNING. NOSE LDG GEAR. DATE OF INCIDENT NOT REPORTED, ASSUME SAME AS DATE OF REPORT FILING.",Small,No Cloud,Unknown bird - small,Y,0,0,0,No
226944,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,2 to 10,10,None,5/24/2005 0:00,Caused damage,2,SOUTHWEST AIRLINES,California,Take-off run,None,TRUE,FALSE,MALLARD FOUND ON RWY DURING AM INSPN. AIRLINE DID NOT REPORT STRIKE. THE PILOT DID REPORT STRIKING TWO DUCKS TO THE FAA ONLINE. NO DETAILS ON ENG DMG PROVIDED.,Medium,No Cloud,Mallard,Y,0,0,0,Yes
230029,Airplane,MINNEAPOLIS-ST PAUL INTL,< 1000 ft,CL-RJ100/200,2 to 10,6,None,5/29/2005 0:00,No damage,2,PINNACLE,Minnesota,Approach,None,FALSE,FALSE,,Small,Some Cloud,European starling,Y,0,50,0,No
228709,Airplane,VAN NUYS ARPT,< 1000 ft,GULFAERO IV,2 to 10,5,None,6/2/2005 0:00,No damage,2,BUSINESS,California,Approach,None,FALSE,FALSE,HIT 5-6 BIRDS. NO DMG WAS REPTD.,Medium,Some Cloud,Unknown bird - medium,N,0,20,0,No
234493,Airplane,ORLANDO INTL,< 1000 ft,EMB-145,2 to 10,7,None,6/2/2005 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Florida,Approach,None,TRUE,FALSE,AIRLINE DOES NOT BELIEVE THEY HIT THE DUCKS BUT ARPT OPS THINKS THEY DID.,Medium,Overcast,Mottled duck,Y,0,200,0,No
229757,Airplane,IDAHO FALLS REGIONAL ARPT,< 1000 ft,CL-RJ100/200,2 to 10,6,None,6/3/2005 0:00,No damage,2,INDEPENDENCE AIR,Idaho,Approach,"Fog, Rain",FALSE,FALSE,,Small,Overcast,Unknown bird - small,Y,0,10,0,No
234849,Airplane,NASHVILLE INTL,> 1000 ft,B-737-300,2 to 10,7,None,6/3/2005 0:00,No damage,2,US AIRWAYS*,Tennessee,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"7,000",0,Yes
229804,Airplane,VAN NUYS ARPT,< 1000 ft,LEARJET-45,2 to 10,2,None,6/3/2005 0:00,No damage,2,BUSINESS,California,Take-off run,None,TRUE,FALSE,PILOT REPTD BIRDS IN PATH OF T/O ROLL AT DISPLACED THRESHOLD 16R. PILOT WAS NOT AWARE HE HIT 8 ROCK DOVES.,Small,No Cloud,Rock pigeon,N,0,0,0,No
236732,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-83,2 to 10,2,None,6/5/2005 0:00,No damage,2,AMERICAN AIRLINES,Illinois,Take-off run,None,FALSE,FALSE,NO DMG. VERY SML BIRD. HAVE HAD BUGS MAKE A BIGGER MESS,Small,No Cloud,Unknown bird - small,N,0,0,0,No
230117,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-300,2 to 10,8,None,6/8/2005 0:00,No damage,2,SOUTHWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,HIT AN UNKN # OF SML BIRDS ON DEPTR. NO DMG REPTD.,Small,Some Cloud,Unknown bird - small,N,0,500,0,Yes
236384,Airplane,DUBUQUE REGIONAL ARPT,< 1000 ft,C-172,2 to 10,6,Other,6/9/2005 0:00,No damage,1,BUSINESS,Iowa,Landing Roll,None,TRUE,FALSE,ABORTED T/O AFTER STRIKING 2 PIGEONS. REMAINS REMOVED FROM RWY. A/C WAS DOING TOUCH & GO'S.,Small,Some Cloud,Rock pigeon,N,0,0,0,No
228684,Airplane,KANSAS CITY INTL,< 1000 ft,DC-9-30,2 to 10,2,None,6/9/2005 0:00,No damage,2,NORTHWEST AIRLINES,Missouri,Landing Roll,None,TRUE,TRUE,"ATIS WARNING. JUST AFTER LANDING, 3 BIRD APPRAOCHED FROM STRAIGHT AHEAD. 1 HIT JUST ABOVE FLT DECK FWD WINDSHLD. INFORMED GROUND CONTROL AT GATE. FOUND BLOOD JUST ABOVE WINDSHLD. NO DMG. ID BY SMITHSONIAN, FAA 1104.",Small,Some Cloud,Cliff swallow,Y,0,0,0,No
